RunID,Time,Latitude,Longitude,Elevation,Distance,HeartRate,Cadence,Speed
10031900700,2023-06-28T17:31:45.146000,52.28340833,4.50582333,,148.0,133,89.0,
10031900700,2023-06-28T17:31:46.146000,52.28343,4.50583167,,150.1999969482422,133,89.0,
10031900700,2023-06-28T17:31:47.146000,52.28345167,4.50584833,,152.5,133,89.0,
10031900700,2023-06-28T17:31:48.146000,52.28346667,4.50586,10.059,154.8000030517578,133,89.0,
10031900700,2023-06-28T17:31:49.146000,52.283485,4.50587333,10.059,156.8000030517578,133,89.0,
10031900700,2023-06-28T17:31:50.146000,52.283505,4.50588833,10.059,159.1999969482422,133,89.0,
10031900700,2023-06-28T17:31:51.146000,52.28352333,4.50590667,10.059,161.10000610351562,133,89.0,
10031900700,2023-06-28T17:31:52.146000,52.28354167,4.505925,10.059,163.5,134,89.0,
10031900700,2023-06-28T17:31:53.146000,52.28355667,4.50594333,10.059,165.8000030517578,134,89.0,
10031900700,2023-06-28T17:31:54.146000,52.28357833,4.50597167,10.059,168.10000610351562,135,90.0,
10031900700,2023-06-28T17:31:55.146000,52.28359667,4.50599833,10.059,171.10000610351562,135,90.0,
10031900700,2023-06-28T17:31:56.146000,52.28361833,4.50602833,10.059,173.6999969482422,135,89.0,
10031900700,2023-06-28T17:31:57.146000,52.28363667,4.50606333,10.059,176.5,135,89.0,
10031900700,2023-06-28T17:31:58.146000,52.28364833,4.50609167,9.906,179.8000030517578,135,89.0,
10031900700,2023-06-28T17:31:59.146000,52.28366333,4.50612833,9.906,182.6000061035156,135,90.0,
10031900700,2023-06-28T17:32:00.146000,52.28367667,4.50616667,9.754,185.6000061035156,135,90.0,
10031900700,2023-06-28T17:32:01.146000,52.28369167,4.50620833,9.754,188.8000030517578,135,90.0,
10031900700,2023-06-28T17:32:02.146000,52.28370667,4.50625,9.601,192.1999969482422,135,90.0,
10031900700,2023-06-28T17:32:03.146000,52.28372333,4.5063,9.601,195.8999938964844,135,90.0,
10031900700,2023-06-28T17:32:04.146000,52.283735,4.50632833,9.449,199.3999938964844,135,90.0,
10031900700,2023-06-28T17:32:05.146000,52.28375,4.50636833,9.297,202.3000030517578,135,90.0,
10031900700,2023-06-28T17:32:06.146000,52.28376333,4.50641333,9.144,205.5,135,90.0,
10031900700,2023-06-28T17:32:07.146000,52.283775,4.50645,8.992,208.8000030517578,136,90.0,
10031900700,2023-06-28T17:32:08.146000,52.28379,4.50649167,8.839,212.1999969482422,136,90.0,
10031900700,2023-06-28T17:32:09.146000,52.28380833,4.506535,8.687,215.6000061035156,136,90.0,
10031900700,2023-06-28T17:32:10.146000,52.283825,4.506575,8.535,219.1000061035156,136,90.0,
10031900700,2023-06-28T17:32:11.146000,52.28384167,4.50661167,8.382,222.3000030517578,136,90.0,
10031900700,2023-06-28T17:32:12.146000,52.28386,4.50664667,8.23,225.3999938964844,136,90.0,
10031900700,2023-06-28T17:32:13.146000,52.283875,4.506685,8.077,228.3000030517578,137,90.0,
10031900700,2023-06-28T17:32:14.146000,52.28389167,4.50672167,7.925,231.8999938964844,137,89.0,
10031900700,2023-06-28T17:32:15.146000,52.28390833,4.50675833,7.925,235.1000061035156,137,89.0,
10031900700,2023-06-28T17:32:16.146000,52.283925,4.50679,7.772,238.1000061035156,137,89.0,
10031900700,2023-06-28T17:32:17.146000,52.28394333,4.50682167,7.772,241.3000030517578,137,89.0,
10031900700,2023-06-28T17:32:18.146000,52.28395833,4.50685333,7.62,244.1999969482422,137,89.0,
10031900700,2023-06-28T17:32:19.146000,52.283975,4.50688,7.62,246.8000030517578,137,89.0,
